ep_id,country,main_activity,clustered,activity_uuid_product_uuid,multi_match,completion,category
9efd91a948588caa8dab90315358cf0ed40641bc,france,subcontractor,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,france,subcontractor,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,france,subcontractor,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,missing,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,missing,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,missing,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,service provider,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,service provider,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,germany,service provider,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,missing,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,missing,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,missing,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,service provider,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,service provider,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,netherlands,service provider,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,missing,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,missing,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,missing,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,multi-category,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,multi-category,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,multi-category,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,service provider,refrigeration plant,9649930d-2cc8-510f-8826-ca87c96e4f35_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,service provider,refrigeration plant,79a88a37-9c69-5a4e-8fa7-c55cd9996c56_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
9efd91a948588caa8dab90315358cf0ed40641bc,spain,service provider,refrigeration plant,dbb8286b-692a-55fd-8cab-ac22ce892a81_8a309022-83ff-455f-a0bd-17edef16b064,TRUE,low,ep_product
098bb12bffcb103dfe24faea226d3f70020a4d64,spain,service provider,refrigeration units for transport vehicles,9f973d1b-59fd-585b-9f6c-66b03ed71ec7_a6610283-876b-4f20-ac83-7cef68655ca3,TRUE,low,ep_product
098bb12bffcb103dfe24faea226d3f70020a4d64,spain,service provider,refrigeration units for transport vehicles,ffdf2722-c814-5476-9923-eefa96d7c481_a6610283-876b-4f20-ac83-7cef68655ca3,TRUE,low,ep_product
2ffd371f3a0e9f8c434f02fc467a53678da773b3,netherlands,service provider,refuse containers,332c0304-a0d5-5048-a45a-af9bb3f9cfc7_026c1068-871f-57e5-8fda-30d989615214,TRUE,medium,ep_product
2ffd371f3a0e9f8c434f02fc467a53678da773b3,netherlands,service provider,refuse containers,9e9f68f9-f39e-505d-960f-ed9807f51d1f_026c1068-871f-57e5-8fda-30d989615214,TRUE,medium,ep_product
ad683b8f9a240fa01a3802b5d19cdef8a70f25fb,austria,service provider,refuse incineration plants,0df301bf-efbf-5160-9e96-296a8d7ea4c4_c6dd4cd2-cacd-40ed-b2b5-9c54cc21cee6,TRUE,low,ep_product
ad683b8f9a240fa01a3802b5d19cdef8a70f25fb,austria,service provider,refuse incineration plants,f63e485d-abe4-5182-a69c-16840a808634_c6dd4cd2-cacd-40ed-b2b5-9c54cc21cee6,TRUE,low,ep_product
ad683b8f9a240fa01a3802b5d19cdef8a70f25fb,germany,service provider,refuse incineration plants,0df301bf-efbf-5160-9e96-296a8d7ea4c4_c6dd4cd2-cacd-40ed-b2b5-9c54cc21cee6,TRUE,low,ep_product
ad683b8f9a240fa01a3802b5d19cdef8a70f25fb,germany,service provider,refuse incineration plants,f63e485d-abe4-5182-a69c-16840a808634_c6dd4cd2-cacd-40ed-b2b5-9c54cc21cee6,TRUE,low,ep_product
f31d7cf061e42385d2a6b780bd25dfd0100d9525,spain,missing,regional cheeses,0d2ba450-d1b4-5bd6-9584-6a3f35431a20_4c6c7931-a9ef-4a2d-ba4b-2632303ce6db,TRUE,low,ep_product
f31d7cf061e42385d2a6b780bd25dfd0100d9525,spain,missing,regional cheeses,fb5c5d0b-011c-5e3b-b1be-151cf578c0db_4c6c7931-a9ef-4a2d-ba4b-2632303ce6db,TRUE,low,ep_product
e978364c006bc5e07fc9924ee1f946bb9b75d499,germany,service provider,reinforced bars,fb7f2f51-c34e-5494-8956-88904ac41669_8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f,TRUE,low,ep_product
e978364c006bc5e07fc9924ee1f946bb9b75d499,germany,service provider,reinforced bars,77ac10a7-6b05-5e27-8e5c-4358517b1ef6_8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f,TRUE,low,ep_product
b17bd8a233e706eb00ea593ea0c3a1bd2a752b61,spain,service provider,rental of buses for sport events,7ff0d74d-65f8-51e9-be7c-b995be98b3c6_4e2328af-3c48-4e27-bf58-12cbbeef617e,FALSE,low,ep_product
2984075293e9a4eb2af85a5c59e6a82f5c58d45e,spain,service provider,repair truck outfitting,34da3821-f21c-56f5-a111-a3432b2e2fca_cfbe1a0b-5451-4fc0-981c-c9f08cecb2fa,FALSE,low,ep_product
61cf7a90df43d3bc7aea128e3e89adc301eeaef0,france,service provider,retention tank,85e1db92-0c34-5899-a205-c89900332c98_d70a78f3-59d1-4a4f-8c5f-a3d0366e510a,FALSE,low,ep_product
a0efa9489640c6b972696b907803ad0a9d689fb0,france,multi-category,reusable environmentally friendly household cleaning items,f1faecea-b047-57a3-bc51-39e4477820a4_5bfb6885-a0a0-4f4c-921a-34db393e8dcb,TRUE,low,ep_product
a0efa9489640c6b972696b907803ad0a9d689fb0,france,multi-category,reusable environmentally friendly household cleaning items,11529ffb-ce88-593f-82ce-3de5aa6da3c4_5bfb6885-a0a0-4f4c-921a-34db393e8dcb,TRUE,low,ep_product
859a33743d34c03e7a51e867c21b22a492123dec,netherlands,missing,revolving doors,e5628e82-967c-5267-b3c3-e56290ee0de3_eefdc5da-5148-44a1-820c-b4780c5a7dd8,TRUE,medium,ep_product
859a33743d34c03e7a51e867c21b22a492123dec,netherlands,missing,revolving doors,80575d52-fa2b-5dc1-8f94-6dcaa71ad7a1_eefdc5da-5148-44a1-820c-b4780c5a7dd8,TRUE,medium,ep_product
6939278d66e34fcfb23131504217025e78249a8b,france,missing,rice,e4ec273a-4150-556a-a162-9abb3b7720aa_922db745-4df5-4b82-bbb6-98e81e4007d1,FALSE,high,ep_product
6939278d66e34fcfb23131504217025e78249a8b,germany,missing,rice,e4ec273a-4150-556a-a162-9abb3b7720aa_922db745-4df5-4b82-bbb6-98e81e4007d1,FALSE,high,ep_product
6939278d66e34fcfb23131504217025e78249a8b,germany,multi-category,rice,e4ec273a-4150-556a-a162-9abb3b7720aa_922db745-4df5-4b82-bbb6-98e81e4007d1,FALSE,high,ep_product
6939278d66e34fcfb23131504217025e78249a8b,netherlands,service provider,rice,e4ec273a-4150-556a-a162-9abb3b7720aa_922db745-4df5-4b82-bbb6-98e81e4007d1,FALSE,high,ep_product
6939278d66e34fcfb23131504217025e78249a8b,spain,missing,rice,e4ec273a-4150-556a-a162-9abb3b7720aa_922db745-4df5-4b82-bbb6-98e81e4007d1,FALSE,high,ep_product
2412e18a4b5d98653d46103da70710437b838eee,france,service provider,riding breaks,ec2ce188-1da5-575c-a080-2399669e8922_3ef818f1-4d91-43b8-9027-924492a0fb50,TRUE,low,ep_product
2412e18a4b5d98653d46103da70710437b838eee,france,service provider,riding breaks,93b22fac-a875-51fb-8f39-1569d9f0bfa8_3ef818f1-4d91-43b8-9027-924492a0fb50,TRUE,low,ep_product
f6df6ca185e14fe14fe8b43533db61dfa0bc4f0e,france,service provider,river cruise boats,c38c2c5c-6e09-59d8-9ad1-3599c1f107d1_86663fb7-de61-47c3-b3f9-b6b80a6a20e3,TRUE,low,ep_product
f6df6ca185e14fe14fe8b43533db61dfa0bc4f0e,france,service provider,river cruise boats,cdb59f3c-21e7-5371-8706-6106f11b0a5a_86663fb7-de61-47c3-b3f9-b6b80a6a20e3,TRUE,low,ep_product
594ae26694f776b6b46775aff098feec1201e50f,france,service provider,road salt,591926f1-3f58-5a77-b535-b77088cc5839_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
594ae26694f776b6b46775aff098feec1201e50f,france,service provider,road salt,2387f40e-9055-5bd3-b6dc-8273003894d2_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
205e300f35efd243c41ff7527e22c1a8b90abbc5,netherlands,multi-category,road signalling devices,c52b6300-ba26-5b46-bb66-bd782c3e5549_350765c0-a00b-41ef-b824-c603077e82d2,FALSE,low,ep_product
314bbb561085f88cb9c4cf41886e59068f0cd6f3,france,service provider,road signs,c52b6300-ba26-5b46-bb66-bd782c3e5549_350765c0-a00b-41ef-b824-c603077e82d2,FALSE,low,ep_product
314bbb561085f88cb9c4cf41886e59068f0cd6f3,netherlands,service provider,road signs,c52b6300-ba26-5b46-bb66-bd782c3e5549_350765c0-a00b-41ef-b824-c603077e82d2,FALSE,low,ep_product
827af8923cad55212336329fdd036ef63e04823c,spain,missing,road surface marking machines,c52b6300-ba26-5b46-bb66-bd782c3e5549_350765c0-a00b-41ef-b824-c603077e82d2,FALSE,low,ep_product
827af8923cad55212336329fdd036ef63e04823c,spain,service provider,road surface marking machines,c52b6300-ba26-5b46-bb66-bd782c3e5549_350765c0-a00b-41ef-b824-c603077e82d2,FALSE,low,ep_product
6eb15e8c275354293a82493ea9b37554f9246492,germany,service provider,roasted coffee,6f260fd2-e51a-5098-8fcb-8f47f8a51745_42193bba-bf84-4490-8c69-b6e23048e73d,FALSE,high,ep_product
a7a7c98af961ec792f50a56371391d8f00f8337c,germany,service provider,roll bars,fb7f2f51-c34e-5494-8956-88904ac41669_8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f,TRUE,low,ep_product
a7a7c98af961ec792f50a56371391d8f00f8337c,germany,service provider,roll bars,77ac10a7-6b05-5e27-8e5c-4358517b1ef6_8aa5cd19-c1ca-49f1-8efb-c7a28f5ad71f,TRUE,low,ep_product
eb4efc9aa86bcd14c2e9ac0d4c6cf242eb387fc1,france,subcontractor,rolled steels,f5eff8f9-7b0c-54d7-baa3-c8ef3e8a6611_c5246dbb-0abd-4bee-8dda-d52a1b202322,TRUE,medium,ep_product
eb4efc9aa86bcd14c2e9ac0d4c6cf242eb387fc1,france,subcontractor,rolled steels,86cb8c8e-98a4-506c-a784-262a52036a02_c5246dbb-0abd-4bee-8dda-d52a1b202322,TRUE,medium,ep_product
5da041ae8e8c64ced4807dfaa58d5cb3e10143b7,spain,multi-category,rolls of thermal paper,c4fc0239-a3d7-5204-8320-4670c370f6fc_d86d6656-4906-400c-a980-836dba269b37,TRUE,low,ep_product
5da041ae8e8c64ced4807dfaa58d5cb3e10143b7,spain,multi-category,rolls of thermal paper,c9cd2512-e0e2-57fa-aa28-a2be12ad22d2_d86d6656-4906-400c-a980-836dba269b37,TRUE,low,ep_product
5da041ae8e8c64ced4807dfaa58d5cb3e10143b7,spain,multi-category,rolls of thermal paper,f6283da5-bc20-5bf5-a90b-f4051541545b_d86d6656-4906-400c-a980-836dba269b37,TRUE,low,ep_product
b4c6d3f3983b6e9a022d141806b534b68c09509d,germany,service provider,romania lorries,413dcd46-cd26-57f7-9bc0-5c52a18c254a_52a8f3c4-df5d-4f18-830b-985bcd8ac830,TRUE,high,ep_product
b4c6d3f3983b6e9a022d141806b534b68c09509d,germany,service provider,romania lorries,f29e8852-4c84-5cb0-8871-8412593df5ac_52a8f3c4-df5d-4f18-830b-985bcd8ac830,TRUE,high,ep_product
de7aca1778f164d8ed62eaf9e3363ecf29f97fde,france,service provider,roof cladding,bffa9653-3a5e-501c-8096-7717814bbd82_65473246-4906-4a91-838b-6ce5cc8a1a56,FALSE,low,ep_product
82e2b29cd51b0479251289c9426197cea5e126a7,germany,service provider,roof covers,0699bf65-3c32-5010-bca0-1199f0117a13_07b011dc-4f15-4954-8791-f24aa55616de,FALSE,low,ep_product
82e2b29cd51b0479251289c9426197cea5e126a7,netherlands,service provider,roof covers,0699bf65-3c32-5010-bca0-1199f0117a13_07b011dc-4f15-4954-8791-f24aa55616de,FALSE,low,ep_product
82e2b29cd51b0479251289c9426197cea5e126a7,netherlands,subcontractor,roof covers,0699bf65-3c32-5010-bca0-1199f0117a13_07b011dc-4f15-4954-8791-f24aa55616de,FALSE,low,ep_product
82e2b29cd51b0479251289c9426197cea5e126a7,spain,subcontractor,roof covers,0699bf65-3c32-5010-bca0-1199f0117a13_07b011dc-4f15-4954-8791-f24aa55616de,FALSE,low,ep_product
9df3ecc83498d1d323c5baa3f247e02f280a4951,netherlands,service provider,roof for sports facility,8cd991bb-96a7-5da0-a4b3-7e3b18019d5b_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,low,ep_product
9df3ecc83498d1d323c5baa3f247e02f280a4951,netherlands,service provider,roof for sports facility,9a652678-f0a8-5a90-83ee-fce097ee3dd2_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,low,ep_product
c44af19d3b83016ce1f5e608a64e85502d12db92,france,service provider,roof slates,8cd991bb-96a7-5da0-a4b3-7e3b18019d5b_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,low,ep_product
c44af19d3b83016ce1f5e608a64e85502d12db92,france,service provider,roof slates,9a652678-f0a8-5a90-83ee-fce097ee3dd2_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,low,ep_product
49d798eec6c3693cf48773692eb6318530e531a6,france,multi-category,roofing rolls,21ad4866-afe8-56f9-a3ba-bdfe57776251_e2f62697-57d4-42fe-95bf-c85fd32a9cf0,TRUE,low,ep_product
49d798eec6c3693cf48773692eb6318530e531a6,france,multi-category,roofing rolls,5c1dafef-c06f-5575-967f-ea1b87f5d936_e2f62697-57d4-42fe-95bf-c85fd32a9cf0,TRUE,low,ep_product
5ddd41919f6e654c10185a1677388b196314dba9,spain,missing,roofing tiles,8cd991bb-96a7-5da0-a4b3-7e3b18019d5b_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,high,ep_product
5ddd41919f6e654c10185a1677388b196314dba9,spain,missing,roofing tiles,9a652678-f0a8-5a90-83ee-fce097ee3dd2_2742d7a4-b620-422c-8518-03d27356ea70,TRUE,high,ep_product
33f30e2bfc37ee4902b43292de0eb1b13d5fdbde,france,missing,rose wine,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
33f30e2bfc37ee4902b43292de0eb1b13d5fdbde,spain,missing,rose wine,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
386a231f3dfd54d42a105187c3ff57c497c0ada3,spain,multi-category,rubber,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
386a231f3dfd54d42a105187c3ff57c497c0ada3,spain,multi-category,rubber,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
386a231f3dfd54d42a105187c3ff57c497c0ada3,spain,service provider,rubber,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
386a231f3dfd54d42a105187c3ff57c497c0ada3,spain,service provider,rubber,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
9d075cea9ed6ec9105461060d8e2f8a01db0cac2,germany,service provider,rubber flooring - industrial,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
9d075cea9ed6ec9105461060d8e2f8a01db0cac2,germany,service provider,rubber flooring - industrial,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
9d075cea9ed6ec9105461060d8e2f8a01db0cac2,netherlands,missing,rubber flooring - industrial,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
9d075cea9ed6ec9105461060d8e2f8a01db0cac2,netherlands,missing,rubber flooring - industrial,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
d39a23c43c4f5b7805107cda665401406edc9ebb,germany,missing,rubber gaskets,011da854-af42-5570-a442-de88ba590506_136f89b3-af52-4826-97f7-cc35f80f226f,TRUE,low,ep_product
d39a23c43c4f5b7805107cda665401406edc9ebb,germany,missing,rubber gaskets,03fbf989-9a1a-5e3d-a5bd-15f4cd20abbc_136f89b3-af52-4826-97f7-cc35f80f226f,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,france,missing,rubber products for the motor vehicle,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,france,missing,rubber products for the motor vehicle,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,netherlands,missing,rubber products for the motor vehicle,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,netherlands,missing,rubber products for the motor vehicle,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,spain,missing,rubber products for the motor vehicle,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
015e553e080911b46d4e25d41e79886afa35e423,spain,missing,rubber products for the motor vehicle,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
af0d6fa17ef653b458aa8442bde3f6063236fdd8,netherlands,multi-category,rubber profiles,d3a72512-d7a9-5c48-9480-39eac837d70c_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
af0d6fa17ef653b458aa8442bde3f6063236fdd8,netherlands,multi-category,rubber profiles,61ea02ec-8c51-5cba-bcc3-88d211de3629_0da5307e-df93-4bc2-b5bc-6cda3cb55e8c,TRUE,low,ep_product
1ff3e2aa8ae9922f47f32d575e254741965f9fca,spain,missing,rubber rollers,21ad4866-afe8-56f9-a3ba-bdfe57776251_e2f62697-57d4-42fe-95bf-c85fd32a9cf0,TRUE,low,ep_product
1ff3e2aa8ae9922f47f32d575e254741965f9fca,spain,missing,rubber rollers,5c1dafef-c06f-5575-967f-ea1b87f5d936_e2f62697-57d4-42fe-95bf-c85fd32a9cf0,TRUE,low,ep_product
19d9b32040aa9d5bc15e8e6153d454826b8c2545,germany,multi-category,rubber seals,d0e4c391-fbf9-537b-806c-7ea4a9f55c70_0d89c476-685a-4501-bb4c-0f5d65becf13,TRUE,high,ep_product
19d9b32040aa9d5bc15e8e6153d454826b8c2545,germany,multi-category,rubber seals,37684fe2-988f-5576-bf59-f87e7b4bd434_0d89c476-685a-4501-bb4c-0f5d65becf13,TRUE,high,ep_product
3f0802a8613f5bb4554a3440e27b427387db43a7,france,service provider,rust protection coverings,ddf8294a-b72a-52ca-a1e0-45c538088fba_a8589610-539f-422d-98ca-0bdfa21be469,FALSE,low,ep_product
3a330d20dc2091a83ff37ddccff8001ed41745d3,germany,service provider,sacks for packaging,ac4cc8d3-357b-5386-8e4f-724761e743cb_7b6256cb-08bf-4a0b-886f-fc14039419c1,TRUE,low,ep_product
3a330d20dc2091a83ff37ddccff8001ed41745d3,germany,service provider,sacks for packaging,b70b39bf-863b-5469-8ffb-f48cb7cb43f4_7b6256cb-08bf-4a0b-886f-fc14039419c1,TRUE,low,ep_product
cb732e1f9fb4c7e0947ca146021c4a62468a8d58,germany,service provider,safe keeping cold room,cda0952d-a288-544a-8ae2-411ad19631c7_3edc34a3-d5d8-43dd-ab86-ea9a44b1730c,FALSE,low,ep_product
11eaa1b119b70bbb19f7a9f5ae4b0a2dd45ed834,germany,missing,safety glass,80147ced-6c91-5c49-ac6a-7b0bbb596a55_3080a9dc-6699-4f25-916e-79f0d4705d76,TRUE,high,ep_product
11eaa1b119b70bbb19f7a9f5ae4b0a2dd45ed834,germany,missing,safety glass,5c38a1a0-d414-5d07-a42c-743dac68c44f_3080a9dc-6699-4f25-916e-79f0d4705d76,TRUE,high,ep_product
fa2d16de0cc80028029e17520e5375b475899c13,france,missing,safety hood,0699bf65-3c32-5010-bca0-1199f0117a13_07b011dc-4f15-4954-8791-f24aa55616de,FALSE,low,ep_product
fda57b6782081fca372919cf573f6ea51f74a89b,germany,service provider,sailboats,b2971c09-f116-51c5-93b2-4db5149229c5_3249e9f4-9a74-489b-b439-9bdff5296d00,TRUE,low,ep_product
fda57b6782081fca372919cf573f6ea51f74a89b,germany,service provider,sailboats,0246b2ab-9d5a-5ffd-9ba4-4fdbd1713adb_3249e9f4-9a74-489b-b439-9bdff5296d00,TRUE,low,ep_product
fda57b6782081fca372919cf573f6ea51f74a89b,spain,missing,sailboats,b2971c09-f116-51c5-93b2-4db5149229c5_3249e9f4-9a74-489b-b439-9bdff5296d00,TRUE,low,ep_product
fda57b6782081fca372919cf573f6ea51f74a89b,spain,missing,sailboats,0246b2ab-9d5a-5ffd-9ba4-4fdbd1713adb_3249e9f4-9a74-489b-b439-9bdff5296d00,TRUE,low,ep_product
36721bd38298018574b572dadc66a3324ec977d5,france,service provider,sailing yachts with auxiliary motors,cbe2d45d-915a-59fd-9b78-11954ada5e62_faac50ba-db79-4c84-8c68-9453728f9063,TRUE,low,ep_product
36721bd38298018574b572dadc66a3324ec977d5,france,service provider,sailing yachts with auxiliary motors,dee285bb-a282-5546-9add-16f4bc30ce0d_faac50ba-db79-4c84-8c68-9453728f9063,TRUE,low,ep_product
36721bd38298018574b572dadc66a3324ec977d5,netherlands,service provider,sailing yachts with auxiliary motors,cbe2d45d-915a-59fd-9b78-11954ada5e62_faac50ba-db79-4c84-8c68-9453728f9063,TRUE,low,ep_product
36721bd38298018574b572dadc66a3324ec977d5,netherlands,service provider,sailing yachts with auxiliary motors,dee285bb-a282-5546-9add-16f4bc30ce0d_faac50ba-db79-4c84-8c68-9453728f9063,TRUE,low,ep_product
e310f2ca5bd1c516585fc11d6f595f544c16b6f1,france,multi-category,salads,b57041bb-7b8e-5a45-813b-e726db9937ed_d252a802-6a2c-4ac2-8be7-d8fe9250be97,TRUE,low,ep_product
e310f2ca5bd1c516585fc11d6f595f544c16b6f1,france,multi-category,salads,27d6351a-4a1b-5af9-b3de-6afbdd2f9d8f_d252a802-6a2c-4ac2-8be7-d8fe9250be97,TRUE,low,ep_product
e310f2ca5bd1c516585fc11d6f595f544c16b6f1,france,multi-category,salads,bb08f4c2-2042-54f6-8b60-7b7cbb6aee47_d252a802-6a2c-4ac2-8be7-d8fe9250be97,TRUE,low,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,germany,missing,salt,591926f1-3f58-5a77-b535-b77088cc5839_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,germany,missing,salt,2387f40e-9055-5bd3-b6dc-8273003894d2_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,germany,service provider,salt,591926f1-3f58-5a77-b535-b77088cc5839_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,germany,service provider,salt,2387f40e-9055-5bd3-b6dc-8273003894d2_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,netherlands,service provider,salt,591926f1-3f58-5a77-b535-b77088cc5839_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,netherlands,service provider,salt,2387f40e-9055-5bd3-b6dc-8273003894d2_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
b295d117135a9763da282e7dae73a5ca7d3e5b11,spain,missing,salt,591926f1-3f58-5a77-b535-b77088cc5839_93015ba0-863d-4535-be49-8a1b16b71782,TRUE,high,ep_product
